text,label
"EMPLOYEE SMART CARD
                Tech Corp
                
                Name: MOHAN LAL
                Employee ID: EMP3448
                Department: HR
                Designation: Officer
                
                Valid From: 25/11/2020
                Valid Till: 04/09/2028",SMART_CARD
"Haryana सरकार
                राजस्व विभाग
                
                जाति प्रमाण पत्र
                CASTE CERTIFICATE
                
                श्री/श्रीमती GEETA AGARWAL
                पुत्र/पुत्री: MAHENDRA SINGH
                निवासी: 434 Park Street, Mumbai 560005
                
                जाति: PATEL
                श्रेणी: OBC",COMMUNITY_CERTIFICATE
"भारत सरकार GOVERNMENT OF INDIA
                आधार AADHAAR
                
                नाम/Name: ARJUN REDDY
                जन्म तिथि/DOB: 11/01/1993  
                आधार संख्या/Aadhaar No.: 3143 5584 2914
                पता/Address: 872 Anna Nagar, Pune 560004",AADHAR_CARD
"CHENNAI CORPORATION
                CERTIFICATE OF BIRTH
                REGISTRAR OF BIRTHS AND DEATHS
                
                This is to certify that the following particulars have been compiled from the original records.
                
                Name: DINESH KUMAR
                Date of Birth: 22/08/2000
                Place of Birth: Agra
                Father's Name: RAM PRASAD
                Mother's Name: SUNITA DEVI
                
                Registration Number: DEL/2000/29803
                Date of Registration: 23/05/2024",BIRTH_CERTIFICATE
"भारतीय निर्वाचन आयोग
                ELECTION COMMISSION OF INDIA
                मतदाता पहचान पत्र/VOTER ID
                
                नाम/Name: KIRAN KUMAR
                पिता का नाम/Father: RAM PRASAD
                मतदाता संख्या/EPIC: LXH4903892",VOTER_ID
"Delhi University
                EXAMINATION RESULT
                GRADE CARD
                
                Student Name: ANITA KUMARI
                Registration No: DEL/1981/82538
                Programme: MBA
                Semester: III
                
                English: A+
Mathematics: C
Science: B
Social Studies: B
Hindi: C
                
                CGPA: 9.03
                Classification: Third Class",MARKSHEET
"भारतीय निर्वाचन आयोग
                ELECTION COMMISSION OF INDIA
                मतदाता पहचान पत्र/VOTER ID
                
                नाम/Name: VIKASH SINGH
                पिता का नाम/Father: BRIJESH KUMAR
                मतदाता संख्या/EPIC: XDL5190234",VOTER_ID
"भारतीय निर्वाचन आयोग
                ELECTION COMMISSION OF INDIA
                मतदाता पहचान पत्र/VOTER ID
                
                नाम/Name: PRIYA SHARMA
                पिता का नाम/Father: GANESH PRASAD
                मतदाता संख्या/EPIC: AZL6926588",VOTER_ID
"Haryana TRANSPORT DEPT
                LICENSE TO DRIVE MOTOR VEHICLE
                
                Holder Name: SUNITA DEVI
                Father Name: HARI SHANKAR
                Date of Birth: 26/02/1966
                License Number: KA3296674658
                Issue Date: 18/03/2024
                Authorization: LMV",DRIVING_LICENSE
"REPUBLIC OF INDIA
                PASSPORT
                MINISTRY OF EXTERNAL AFFAIRS
                
                Name: DEEPIKA JOSHI
                Place of Birth: Nagpur
                Date of Birth: 02/08/1989
                Passport No: Q8463051
                Place of Issue: Nagpur
                Date of Issue: 27/10/2024
                Date of Expiry: 18/02/2028",PASSPORT
"GOVERNMENT OF Tamil Nadu
                REVENUE DEPARTMENT
                
                COMMUNITY CERTIFICATE
                
                This is to certify that Sri/Smt KAVYA NAIR
                Son/Daughter of RAJENDRA KUMAR
                Residing at: 664 Jayanagar, Visakhapatnam 560005
                
                Belongs to SC CATEGORY
                Community: SINGH
                
                This certificate is issued for the purpose of admission.
                
                Valid until: 13/04/2025",COMMUNITY_CERTIFICATE
"GOVERNMENT OF Gujarat
                REVENUE DEPARTMENT
                
                COMMUNITY CERTIFICATE
                
                This is to certify that Sri/Smt ANJALI SHAH
                Son/Daughter of NARENDRA PRASAD
                Residing at: 356 Whitefield, Indore 400001
                
                Belongs to SC CATEGORY
                Community: SHARMA
                
                This certificate is issued for the purpose of scholarship.
                
                Valid until: 04/11/2030",COMMUNITY_CERTIFICATE
"HEALTH SMART CARD
                EMPLOYEE HEALTH SCHEME
                
                Beneficiary Name: KIRAN SHUKLA
                Card Number: OD235797120
                Family ID: FAM20379
                
                Address: 554 Jayanagar, Agra 600001
                Mobile: +91 9092025224
                
                Valid Till: 06/12/2026",SMART_CARD
"ELECTORAL ROLL
                VOTER IDENTITY CARD
                
                Voter Name: KAVYA NAIR
                Relation: S/O NARENDRA PRASAD
                Voter ID: KOQ8122445
                Assembly Constituency: North Hyderabad",VOTER_ID
"ELECTORAL ROLL
                VOTER IDENTITY CARD
                
                Voter Name: NEHA VERMA
                Relation: S/O DEVENDRA SINGH
                Voter ID: SNZ9599464
                Assembly Constituency: West Mumbai",VOTER_ID
"ICSE BOARD OF EDUCATION
                CLASS XII EXAMINATION
                MARK SHEET
                
                Name: MAHESH AGARWAL
                Father Name: MAHENDRA SINGH
                Roll Number: 577964
                
                SUBJECTS:
                English: 88/100
Mathematics: 88/100
Science: 87/100
Social Studies: 62/100
Hindi: 85/100
                
                Total Marks: 319
                Percentage: 86.38%
                Grade: C1
                Result: PASS",MARKSHEET
"HEALTH SMART CARD
                AYUSHMAN BHARAT
                
                Beneficiary Name: AMIT SHARMA
                Card Number: MA146161109
                Family ID: FAM15797
                
                Address: 940 Rajajinagar, Mumbai 600002
                Mobile: +91 7354666029
                
                Valid Till: 22/04/2028",SMART_CARD
"West Bengal TRANSPORT DEPT
                LICENSE TO DRIVE MOTOR VEHICLE
                
                Holder Name: MUKESH YADAV
                Father Name: NARENDRA PRASAD
                Date of Birth: 16/03/1966
                License Number: KA1269800980
                Issue Date: 14/02/2020
                Authorization: LMV-NT",DRIVING_LICENSE
"भारत सरकार GOVERNMENT OF INDIA
                आधार AADHAAR
                
                नाम/Name: MAMTA SRIVASTAVA
                जन्म तिथि/DOB: 13/12/1976  
                आधार संख्या/Aadhaar No.: 7122 9220 4324
                पता/Address: 971 Rajajinagar, Meerut 560005",AADHAR_CARD
"HDFC BANK
                SAVINGS BANK PASSBOOK
                
                Account Holder: ARJUN REDDY
                Account Number: 20206913630
                IFSC Code: ATFF0471634
                Branch: Bangalore Branch
                
                Address: 785 Church Street, Bangalore 400003
                
                Current Balance: ₹5144.95
                
                Recent Transactions:
                15/11/2024 - UPI Transfer - ₹22139.00
06/11/2024 - Interest Credit - ₹9688.00
04/11/2024 - UPI Transfer - ₹19768.00",BANK_PASSBOOK
"ELECTORAL ROLL
                VOTER IDENTITY CARD
                
                Voter Name: SURESH GUPTA
                Relation: S/O SURESH KUMAR
                Voter ID: MZH9851141
                Assembly Constituency: North Bangalore",VOTER_ID
"AXIS BANK
                बचत खाता पासबुक
                
                खाताधारक/Account Holder: MAHESH AGARWAL
                खाता संख्या/A/C No: 32432682116
                शाखा/Branch: Bhopal Branch
                IFSC: KABP0393750
                
                शेष राशि/Balance: ₹55357.81",BANK_PASSBOOK
"TRANSPORT DEPARTMENT
                GOVERNMENT OF Punjab
                DRIVING LICENSE
                
                Name: GEETA AGARWAL
                S/O: RAJENDRA KUMAR
                DOB: 15/12/1993
                DL No: KA8672614399
                Address: 926 Jayanagar, Kanpur 560002
                Valid Till: 21/06/2026
                Vehicle Class: MCWG",DRIVING_LICENSE
"TRANSPORT DEPARTMENT
                GOVERNMENT OF Kerala
                DRIVING LICENSE
                
                Name: PUSHPA TIWARI
                S/O: SURESH KUMAR
                DOB: 14/09/1960
                DL No: KA2083770164
                Address: 136 Koramangala, Visakhapatnam 400003
                Valid Till: 04/02/2028
                Vehicle Class: HMV",DRIVING_LICENSE
"EMPLOYEE SMART CARD
                Healthcare Ltd
                
                Name: USHA SAXENA
                Employee ID: EMP1722
                Department: Finance
                Designation: Manager
                
                Valid From: 16/12/2020
                Valid Till: 11/06/2026",SMART_CARD
"भारतीय गणराज्य REPUBLIC OF INDIA
                पासपोर्ट PASSPORT
                विदेश मंत्रालय
                
                नाम/Name: SHOBA DUBEY
                जन्म स्थान/Place of Birth: Meerut
                जन्म तिथि/Date of Birth: 02/02/1970
                पासपोर्ट संख्या/Passport No: I3316937",PASSPORT
"BRUHAT BENGALURU MAHANAGARA PALIKE
                CERTIFICATE OF BIRTH
                REGISTRAR OF BIRTHS AND DEATHS
                
                This is to certify that the following particulars have been compiled from the original records.
                
                Name: LAKSHMI REDDY
                Date of Birth: 17/03/1970
                Place of Birth: Delhi
                Father's Name: HARI SHANKAR
                Mother's Name: SHOBA DUBEY
                
                Registration Number: BNG/1970/21924
                Date of Registration: 07/02/2020",BIRTH_CERTIFICATE
"भारतीय गणराज्य REPUBLIC OF INDIA
                पासपोर्ट PASSPORT
                विदेश मंत्रालय
                
                नाम/Name: PUSHPA TIWARI
                जन्म स्थान/Place of Birth: Mumbai
                जन्म तिथि/Date of Birth: 11/08/1968
                पासपोर्ट संख्या/Passport No: J2272233",PASSPORT
"TRANSPORT DEPARTMENT
                GOVERNMENT OF Haryana
                DRIVING LICENSE
                
                Name: ARJUN REDDY
                S/O: SURESH KUMAR
                DOB: 14/05/1967
                DL No: KA8928452940
                Address: 53 Brigade Road, Vadodara 110002
                Valid Till: 08/03/2026
                Vehicle Class: HMV",DRIVING_LICENSE
"Haryana TRANSPORT DEPT
                LICENSE TO DRIVE MOTOR VEHICLE
                
                Holder Name: KIRAN SHUKLA
                Father Name: MAHENDRA SINGH
                Date of Birth: 25/04/1989
                License Number: KA3949397028
                Issue Date: 09/06/2021
                Authorization: LMV",DRIVING_LICENSE
"EMPLOYEE SMART CARD
                Tech Corp
                
                Name: GEETA AGARWAL
                Employee ID: EMP2398
                Department: HR
                Designation: Manager
                
                Valid From: 01/11/2024
                Valid Till: 01/04/2028",SMART_CARD
"Punjab सरकार GOVERNMENT OF Punjab
                खाद्य एवं नागरिक आपूर्ति विभाग
                
                राशन कार्ड/RATION CARD
                Category: BPL
                
                मुखिया/Head: ANIL VERMA
                पता/Address: 871 Church Street, Mumbai 400002
                परिवार के सदस्य: 5",RATION_CARD
"ELECTION COMMISSION OF INDIA
                ELECTORAL PHOTO IDENTITY CARD
                
                Name: POOJA MISHRA
                Father's Name: GANESH PRASAD
                EPIC No: HAK1969589
                Age: 24
                Address: 374 Brigade Road, Bangalore 400005",VOTER_ID
"GOVERNMENT OF INDIA
                UNIQUE IDENTIFICATION AUTHORITY OF INDIA
                
                Name: VIJAY SHUKLA
                Date of Birth: 25/08/1974
                Aadhar Number: 2713 3233 6221
                Address: 563 Anna Nagar, Kolkata 560001
                Male/Female: Male",AADHAR_CARD
"KARNATAKA STATE BOARD OF EDUCATION
                CLASS X EXAMINATION
                MARK SHEET
                
                Name: SURESH GUPTA
                Father Name: SHYAM SUNDAR
                Roll Number: 971384
                
                SUBJECTS:
                English: 94/100
Mathematics: 92/100
Science: 96/100
Social Studies: 91/100
Hindi: 96/100
                
                Total Marks: 319
                Percentage: 76.19%
                Grade: A2
                Result: PASS",MARKSHEET
"भारतीय गणराज्य REPUBLIC OF INDIA
                पासपोर्ट PASSPORT
                विदेश मंत्रालय
                
                नाम/Name: NARESH TIWARI
                जन्म स्थान/Place of Birth: Kolkata
                जन्म तिथि/Date of Birth: 16/11/1976
                पासपोर्ट संख्या/Passport No: U6301010",PASSPORT
"भारतीय निर्वाचन आयोग
                ELECTION COMMISSION OF INDIA
                मतदाता पहचान पत्र/VOTER ID
                
                नाम/Name: GEETA AGARWAL
                पिता का नाम/Father: NARENDRA PRASAD
                मतदाता संख्या/EPIC: PFJ9971360",VOTER_ID
"GOVERNMENT OF Andhra Pradesh
                DEPARTMENT OF FOOD AND CIVIL SUPPLIES
                
                RATION CARD
                Card Type: APL
                
                Head of Family: RADHA KRISHNA
                Address: 112 Commercial Street, Surat 110001
                
                Family Members:
                1. MOHAN LAL (HEAD) - Age 63
2. NEHA VERMA (WIFE) - Age 25
                
                Family Size: 5
                Card Number: AN657090546",RATION_CARD
"TAMIL NADU STATE BOARD OF EDUCATION
                CLASS X EXAMINATION
                MARK SHEET
                
                Name: NEHA VERMA
                Father Name: RAM PRASAD
                Roll Number: 755988
                
                SUBJECTS:
                English: 90/100
Mathematics: 78/100
Science: 76/100
Social Studies: 75/100
Hindi: 63/100
                
                Total Marks: 369
                Percentage: 76.34%
                Grade: A2
                Result: PASS",MARKSHEET
"EMPLOYEE SMART CARD
                Government Office
                
                Name: MOHAN LAL
                Employee ID: EMP8984
                Department: IT
                Designation: Manager
                
                Valid From: 08/09/2021
                Valid Till: 07/09/2028",SMART_CARD
"ELECTORAL ROLL
                VOTER IDENTITY CARD
                
                Voter Name: SITA GUPTA
                Relation: S/O SHYAM SUNDAR
                Voter ID: VJE3392066
                Assembly Constituency: West Delhi",VOTER_ID
"Uttar Pradesh सरकार
                राजस्व विभाग
                
                जाति प्रमाण पत्र
                CASTE CERTIFICATE
                
                श्री/श्रीमती SITA GUPTA
                पुत्र/पुत्री: RAM PRASAD
                निवासी: 743 MG Road, Nagpur 560003
                
                जाति: SINGH
                श्रेणी: OBC",COMMUNITY_CERTIFICATE
"HEALTH SMART CARD
                AYUSHMAN BHARAT
                
                Beneficiary Name: NARESH TIWARI
                Card Number: OD672567459
                Family ID: FAM40564
                
                Address: 141 Basavanagudi, Hyderabad 560004
                Mobile: +91 9740093575
                
                Valid Till: 22/10/2030",SMART_CARD
"GOVERNMENT OF Karnataka
                DEPARTMENT OF FOOD AND CIVIL SUPPLIES
                
                RATION CARD
                Card Type: BPL
                
                Head of Family: RAMESH PATEL
                Address: 43 Rajajinagar, Rajkot 400003
                
                Family Members:
                1. ROHIT SHAH (HEAD) - Age 11
2. ROHIT SHAH (WIFE) - Age 32
                
                Family Size: 4
                Card Number: KA524049821",RATION_CARD
"GOVERNMENT OF INDIA
                UNIQUE IDENTIFICATION AUTHORITY OF INDIA
                
                Name: MUKESH YADAV
                Date of Birth: 21/12/1974
                Aadhar Number: 8242 4428 7655
                Address: 41 Jayanagar, Lucknow 110003
                Male/Female: Male",AADHAR_CARD
"MAHARASHTRA STATE BOARD OF EDUCATION
                HIGHER SECONDARY EXAMINATION
                MARK SHEET
                
                Name: KIRAN KUMAR
                Father Name: KRISHNA KUMAR
                Roll Number: 404365
                
                SUBJECTS:
                English: 93/100
Mathematics: 85/100
Science: 85/100
Social Studies: 74/100
Hindi: 63/100
                
                Total Marks: 368
                Percentage: 78.36%
                Grade: A2
                Result: PASS",MARKSHEET
"Delhi University
                EXAMINATION RESULT
                GRADE CARD
                
                Student Name: ANITA KUMARI
                Registration No: DEL/1985/74434
                Programme: M.Tech
                Semester: V
                
                English: C
Mathematics: C
Science: B
Social Studies: A+
Hindi: A
                
                CGPA: 8.69
                Classification: Third Class",MARKSHEET
"INCOME TAX DEPARTMENT
                GOVERNMENT OF INDIA
                PERMANENT ACCOUNT NUMBER CARD
                
                Name: PUSHPA TIWARI
                Father's Name: HARI SHANKAR
                Date of Birth: 21/12/1965
                PAN: MBTCQ6216Z
                Signature",PAN_CARD
"आयकर विभाग INCOME TAX DEPT
                भारत सरकार GOVT OF INDIA
                स्थायी खाता संख्या कार्ड
                
                नाम/Name: LAKSHMI REDDY
                पिता/Father: HARI SHANKAR
                जन्म तिथि/DOB: 16/02/1973
                स्थायी खाता संख्या/PAN: QNKVJ3597Y",PAN_CARD
"REPUBLIC OF INDIA
                PASSPORT
                MINISTRY OF EXTERNAL AFFAIRS
                
                Name: ANKIT JOSHI
                Place of Birth: Bangalore
                Date of Birth: 21/10/1994
                Passport No: E1557916
                Place of Issue: Bangalore
                Date of Issue: 06/12/2022
                Date of Expiry: 07/01/2027",PASSPORT
"EMPLOYEE SMART CARD
                Tech Corp
                
                Name: MAHESH AGARWAL
                Employee ID: EMP1077
                Department: HR
                Designation: Manager
                
                Valid From: 02/12/2024
                Valid Till: 15/03/2030",SMART_CARD
"आयकर विभाग INCOME TAX DEPT
                भारत सरकार GOVT OF INDIA
                स्थायी खाता संख्या कार्ड
                
                नाम/Name: POOJA MISHRA
                पिता/Father: SURESH KUMAR
                जन्म तिथि/DOB: 08/03/1998
                स्थायी खाता संख्या/PAN: MWAXX2690W",PAN_CARD
"Punjab सरकार
                राजस्व विभाग
                
                जाति प्रमाण पत्र
                CASTE CERTIFICATE
                
                श्री/श्रीमती DEEPAK SRIVASTAVA
                पुत्र/पुत्री: BRIJESH KUMAR
                निवासी: 723 Rajajinagar, Chennai 600003
                
                जाति: REDDY
                श्रेणी: SC",COMMUNITY_CERTIFICATE
"GOVERNMENT OF Punjab
                DEPARTMENT OF FOOD AND CIVIL SUPPLIES
                
                RATION CARD
                Card Type: BPL
                
                Head of Family: KIRAN SHUKLA
                Address: 201 Church Street, Lucknow 560003
                
                Family Members:
                1. RAKESH JAIN (HEAD) - Age 29
2. NEHA VERMA (WIFE) - Age 62
                
                Family Size: 3
                Card Number: PU957205142",RATION_CARD
"Telangana TRANSPORT DEPT
                LICENSE TO DRIVE MOTOR VEHICLE
                
                Holder Name: MOHAN LAL
                Father Name: MOHAN LAL
                Date of Birth: 01/07/1995
                License Number: KA8392208974
                Issue Date: 18/05/2021
                Authorization: LMV-NT",DRIVING_LICENSE
"भारत सरकार GOVERNMENT OF INDIA
                आधार AADHAAR
                
                नाम/Name: MAMTA SRIVASTAVA
                जन्म तिथि/DOB: 21/05/2004  
                आधार संख्या/Aadhaar No.: 5353 9546 4476
                पता/Address: 125 Residency Road, Visakhapatnam 400003",AADHAR_CARD
"ELECTORAL ROLL
                VOTER IDENTITY CARD
                
                Voter Name: GEETA AGARWAL
                Relation: S/O MAHENDRA SINGH
                Voter ID: QEG5704404
                Assembly Constituency: Central Pune",VOTER_ID
"TRANSPORT DEPARTMENT
                GOVERNMENT OF Odisha
                DRIVING LICENSE
                
                Name: ROHIT SHAH
                S/O: DEVENDRA SINGH
                DOB: 13/06/1960
                DL No: KA4559225546
                Address: 638 Anna Nagar, Indore 400002
                Valid Till: 22/03/2025
                Vehicle Class: MCWOG",DRIVING_LICENSE
"आयकर विभाग INCOME TAX DEPT
                भारत सरकार GOVT OF INDIA
                स्थायी खाता संख्या कार्ड
                
                नाम/Name: SANJAY DUBEY
                पिता/Father: RAM PRASAD
                जन्म तिथि/DOB: 26/05/1970
                स्थायी खाता संख्या/PAN: AGGXI3300Z",PAN_CARD
"AXIS BANK
                बचत खाता पासबुक
                
                खाताधारक/Account Holder: GEETA AGARWAL
                खाता संख्या/A/C No: 29533141683
                शाखा/Branch: Meerut Branch
                IFSC: FPRN0139783
                
                शेष राशि/Balance: ₹63890.40",BANK_PASSBOOK
"INCOME TAX DEPARTMENT
                GOVERNMENT OF INDIA
                PERMANENT ACCOUNT NUMBER CARD
                
                Name: SURESH GUPTA
                Father's Name: SHYAM SUNDAR
                Date of Birth: 12/03/1997
                PAN: MQZTP8002A
                Signature",PAN_CARD
"भारत सरकार GOVERNMENT OF INDIA
                आधार AADHAAR
                
                नाम/Name: POOJA MISHRA
                जन्म तिथि/DOB: 19/07/1966  
                आधार संख्या/Aadhaar No.: 1193 5771 4880
                पता/Address: 504 Commercial Street, Meerut 560005",AADHAR_CARD
"भारतीय गणराज्य REPUBLIC OF INDIA
                पासपोर्ट PASSPORT
                विदेश मंत्रालय
                
                नाम/Name: DEEPAK SRIVASTAVA
                जन्म स्थान/Place of Birth: Surat
                जन्म तिथि/Date of Birth: 10/09/1988
                पासपोर्ट संख्या/Passport No: N3169172",PASSPORT
"TRANSPORT DEPARTMENT
                GOVERNMENT OF Rajasthan
                DRIVING LICENSE
                
                Name: SHOBA DUBEY
                S/O: GANESH PRASAD
                DOB: 25/03/1980
                DL No: RJ1850733060
                Address: 77 Anna Nagar, Agra 400003
                Valid Till: 01/03/2030
                Vehicle Class: HMV",DRIVING_LICENSE
"CHENNAI CORPORATION
                जन्म प्रमाण पत्र
                
                नाम/Name: MOHAN LAL
                जन्म तिथि/Date of Birth: 23/11/1990
                जन्म स्थान/Place of Birth: Coimbatore
                पिता का नाम/Father: MOHAN LAL
                माता का नाम/Mother: MAMTA SRIVASTAVA
                
                पंजीकरण संख्या: MUM/1990/48416",BIRTH_CERTIFICATE
"GOVERNMENT OF INDIA
                UNIQUE IDENTIFICATION AUTHORITY OF INDIA
                
                Name: SITA GUPTA
                Date of Birth: 08/08/2001
                Aadhar Number: 7097 2705 2853
                Address: 476 Cunningham Road, Hyderabad 110003
                Male/Female: Female",AADHAR_CARD
"ELECTORAL ROLL
                VOTER IDENTITY CARD
                
                Voter Name: REKHA PANDEY
                Relation: S/O SURESH KUMAR
                Voter ID: RRW3717279
                Assembly Constituency: East Chennai",VOTER_ID
"GOVERNMENT OF Karnataka
                REVENUE DEPARTMENT
                
                COMMUNITY CERTIFICATE
                
                This is to certify that Sri/Smt SURESH GUPTA
                Son/Daughter of HARI SHANKAR
                Residing at: 654 Koramangala, Meerut 560004
                
                Belongs to OBC CATEGORY
                Community: REDDY
                
                This certificate is issued for the purpose of scholarship.
                
                Valid until: 01/08/2028",COMMUNITY_CERTIFICATE
"TAMIL NADU STATE BOARD OF EDUCATION
                HIGHER SECONDARY EXAMINATION
                MARK SHEET
                
                Name: MAHESH AGARWAL
                Father Name: HARI SHANKAR
                Roll Number: 479624
                
                SUBJECTS:
                English: 79/100
Mathematics: 89/100
Science: 78/100
Social Studies: 87/100
Hindi: 90/100
                
                Total Marks: 382
                Percentage: 93.76%
                Grade: B1
                Result: PASS",MARKSHEET
"AXIS BANK
                बचत खाता पासबुक
                
                खाताधारक/Account Holder: LAKSHMI REDDY
                खाता संख्या/A/C No: 26202358272
                शाखा/Branch: Ludhiana Branch
                IFSC: TFMQ0742231
                
                शेष राशि/Balance: ₹60590.12",BANK_PASSBOOK
"HEALTH SMART CARD
                EMPLOYEE HEALTH SCHEME
                
                Beneficiary Name: KIRAN KUMAR
                Card Number: AN830596473
                Family ID: FAM65419
                
                Address: 289 Cunningham Road, Kanpur 600002
                Mobile: +91 7731132747
                
                Valid Till: 11/10/2025",SMART_CARD
"MUMBAI MUNICIPAL CORPORATION
                जन्म प्रमाण पत्र
                
                नाम/Name: RITA SINGH
                जन्म तिथि/Date of Birth: 22/02/1969
                जन्म स्थान/Place of Birth: Ludhiana
                पिता का नाम/Father: HARI SHANKAR
                माता का नाम/Mother: RADHA KRISHNA
                
                पंजीकरण संख्या: BNG/1969/91130",BIRTH_CERTIFICATE
"GOVERNMENT OF West Bengal
                REVENUE DEPARTMENT
                
                COMMUNITY CERTIFICATE
                
                This is to certify that Sri/Smt SITA GUPTA
                Son/Daughter of RAM PRASAD
                Residing at: 809 Brigade Road, Delhi 110005
                
                Belongs to GENERAL CATEGORY
                Community: PATEL
                
                This certificate is issued for the purpose of admission.
                
                Valid until: 21/11/2029",COMMUNITY_CERTIFICATE
"CBSE BOARD OF EDUCATION
                HIGHER SECONDARY EXAMINATION
                MARK SHEET
                
                Name: REKHA PANDEY
                Father Name: MAHENDRA SINGH
                Roll Number: 872062
                
                SUBJECTS:
                English: 95/100
Mathematics: 85/100
Science: 87/100
Social Studies: 78/100
Hindi: 82/100
                
                Total Marks: 381
                Percentage: 77.95%
                Grade: B1
                Result: PASS",MARKSHEET
"REPUBLIC OF INDIA
                PASSPORT
                MINISTRY OF EXTERNAL AFFAIRS
                
                Name: RAVI CHANDRA
                Place of Birth: Coimbatore
                Date of Birth: 06/03/1982
                Passport No: T7583461
                Place of Issue: Coimbatore
                Date of Issue: 11/10/2021
                Date of Expiry: 26/05/2028",PASSPORT
"STATE BANK OF INDIA
                बचत खाता पासबुक
                
                खाताधारक/Account Holder: PRIYA SHARMA
                खाता संख्या/A/C No: 22348275221
                शाखा/Branch: Lucknow Branch
                IFSC: SOJL0122333
                
                शेष राशि/Balance: ₹40129.57",BANK_PASSBOOK
"आयकर विभाग INCOME TAX DEPT
                भारत सरकार GOVT OF INDIA
                स्थायी खाता संख्या कार्ड
                
                नाम/Name: USHA SAXENA
                पिता/Father: MAHENDRA SINGH
                जन्म तिथि/DOB: 16/02/1968
                स्थायी खाता संख्या/PAN: XLQTY3290M",PAN_CARD
"REPUBLIC OF INDIA
                PASSPORT
                MINISTRY OF EXTERNAL AFFAIRS
                
                Name: KIRAN SHUKLA
                Place of Birth: Hyderabad
                Date of Birth: 07/06/1999
                Passport No: Q6369088
                Place of Issue: Hyderabad
                Date of Issue: 09/05/2024
                Date of Expiry: 14/08/2027",PASSPORT
"MUMBAI MUNICIPAL CORPORATION
                CERTIFICATE OF BIRTH
                REGISTRAR OF BIRTHS AND DEATHS
                
                This is to certify that the following particulars have been compiled from the original records.
                
                Name: ASHOK TRIPATHI
                Date of Birth: 17/03/2005
                Place of Birth: Jaipur
                Father's Name: MOHAN LAL
                Mother's Name: ANJALI SHAH
                
                Registration Number: BNG/2005/61204
                Date of Registration: 11/04/2021",BIRTH_CERTIFICATE
"ICSE BOARD OF EDUCATION
                SECONDARY SCHOOL LEAVING CERTIFICATE EXAMINATION
                MARK SHEET
                
                Name: MAHESH AGARWAL
                Father Name: KRISHNA KUMAR
                Roll Number: 868012
                
                SUBJECTS:
                English: 80/100
Mathematics: 66/100
Science: 87/100
Social Studies: 68/100
Hindi: 90/100
                
                Total Marks: 315
                Percentage: 73.43%
                Grade: B1
                Result: PASS",MARKSHEET
"HEALTH SMART CARD
                STATE HEALTH SCHEME
                
                Beneficiary Name: RAMESH PATEL
                Card Number: OD100041467
                Family ID: FAM55428
                
                Address: 453 Brigade Road, Jaipur 110004
                Mobile: +91 9035811165
                
                Valid Till: 28/01/2025",SMART_CARD
"EMPLOYEE SMART CARD
                University
                
                Name: ROHIT SHAH
                Employee ID: EMP2360
                Department: Operations
                Designation: Analyst
                
                Valid From: 26/11/2021
                Valid Till: 25/06/2026",SMART_CARD
"भारतीय गणराज्य REPUBLIC OF INDIA
                पासपोर्ट PASSPORT
                विदेश मंत्रालय
                
                नाम/Name: MANOJ PANDEY
                जन्म स्थान/Place of Birth: Agra
                जन्म तिथि/Date of Birth: 11/10/1967
                पासपोर्ट संख्या/Passport No: R9037411",PASSPORT
"GOVERNMENT OF Odisha
                REVENUE DEPARTMENT
                
                COMMUNITY CERTIFICATE
                
                This is to certify that Sri/Smt RAMESH PATEL
                Son/Daughter of MAHENDRA SINGH
                Residing at: 278 Koramangala, Jaipur 560001
                
                Belongs to SC CATEGORY
                Community: KUMAR
                
                This certificate is issued for the purpose of scholarship.
                
                Valid until: 07/09/2030",COMMUNITY_CERTIFICATE
"Madhya Pradesh सरकार
                राजस्व विभाग
                
                जाति प्रमाण पत्र
                CASTE CERTIFICATE
                
                श्री/श्रीमती AMIT SHARMA
                पुत्र/पुत्री: RAJENDRA KUMAR
                निवासी: 994 Koramangala, Pune 110005
                
                जाति: REDDY
                श्रेणी: GENERAL",COMMUNITY_CERTIFICATE
"BRUHAT BENGALURU MAHANAGARA PALIKE
                जन्म प्रमाण पत्र
                
                नाम/Name: ANITA KUMARI
                जन्म तिथि/Date of Birth: 25/10/2001
                जन्म स्थान/Place of Birth: Lucknow
                पिता का नाम/Father: MAHENDRA SINGH
                माता का नाम/Mother: KAVYA NAIR
                
                पंजीकरण संख्या: CHN/2001/23802",BIRTH_CERTIFICATE
"ICICI BANK
                SAVINGS BANK PASSBOOK
                
                Account Holder: MUKESH YADAV
                Account Number: 61366166988
                IFSC Code: SXQZ0260147
                Branch: Mumbai Branch
                
                Address: 577 Jayanagar, Mumbai 600003
                
                Current Balance: ₹72545.41
                
                Recent Transactions:
                27/11/2024 - Salary Credit - ₹17297.00
18/11/2024 - ATM Withdrawal - ₹32925.00
02/11/2024 - ATM Withdrawal - ₹36273.00",BANK_PASSBOOK
"ELECTION COMMISSION OF INDIA
                ELECTORAL PHOTO IDENTITY CARD
                
                Name: AJAY SAXENA
                Father's Name: DEVENDRA SINGH
                EPIC No: YTY2755789
                Age: 61
                Address: 931 Cunningham Road, Meerut 560003",VOTER_ID
